ID_CLIENT,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,REG_ADDRESS_PROVINCE,FACT_ADDRESS_PROVINCE,POSTAL_ADDRESS_PROVINCE,FL_PRESENCE_FL,OWN_AUTO,AGREEMENT_RK,TARGET,FAMILY_INCOME,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
106806409,43,1,2,Состою в браке,1,1,1,0,Удмуртия,Удмуртия,Удмуртия,1,0,61149627,0,3,15000.0,1,0
106806410,37,1,3,Разведен(а),1,1,1,0,Архангельская область,Архангельская область,Архангельская область,0,0,61149628,0,2,7000.0,1,0
106806411,35,0,3,Состою в браке,2,2,1,0,Татарстан,Татарстан,Татарстан,1,1,61149699,0,3,12000.0,1,0
106806412,38,1,5,Состою в браке,1,1,1,0,Волгоградская область,Волгоградская область,Волгоградская область,0,0,61149787,0,3,9000.0,1,1
106806413,56,0,3,Состою в браке,0,0,1,0,Волгоградская область,Волгоградская область,Волгоградская область,1,0,61149997,0,3,11000.0,1,0
106806414,40,1,3,Разведен(а),1,0,1,0,Свердловская область,Свердловская область,Свердловская область,1,0,61150056,1,3,11000.0,1,0
106806415,28,1,3,Не состоял в браке,0,0,1,0,Ивановская область,Ивановская область,Ивановская область,0,0,61150207,1,3,11500.0,1,0
106806416,44,1,3,Не состоял в браке,0,0,1,0,Брянская область,Брянская область,Брянская область,1,0,61150368,0,3,15000.0,1,0
106806417,54,1,2,Не состоял в браке,3,0,1,0,Воронежская область,Воронежская область,Воронежская область,1,0,61150447,0,3,10500.0,1,0
106806418,36,0,3,Состою в браке,1,1,1,0,Магаданская область,Магаданская область,Магаданская область,0,1,61150831,0,4,30000.0,1,1
106806419,39,1,3,Вдовец/Вдова,1,1,1,0,Тамбовская область,Тамбовская область,Тамбовская область,1,0,61151013,0,3,20000.0,1,0
106806420,31,0,5,Состою в браке,1,1,1,0,Белгородская область,Воронежская область,Воронежская область,1,0,61151125,0,5,20000.0,1,0
106806421,27,1,3,Не состоял в браке,0,0,1,0,Новгородская область,Новгородская область,Новгородская область,1,0,61151404,0,3,9500.0,1,1
106806422,51,0,2,Состою в браке,2,0,1,0,Кемеровская область,Кемеровская область,Кемеровская область,0,0,61151433,0,4,25000.0,1,0
106806423,41,0,3,Не состоял в браке,1,1,1,0,Кемеровская область,Кемеровская область,Кемеровская область,1,0,61151593,0,4,25000.0,1,0
106806424,52,1,3,Состою в браке,0,0,1,0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0,0,61151598,0,4,15000.0,1,0
106806425,25,0,2,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,61151676,1,3,15000.0,1,0
106806426,49,1,3,Состою в браке,0,0,1,0,Ульяновская область,Ульяновская область,Ульяновская область,1,0,61151924,0,4,15000.0,1,0
106806427,43,0,3,Не состоял в браке,0,0,1,0,Ростовская область,Ростовская область,Ростовская область,0,0,61151983,0,3,12000.0,1,0
106806428,50,1,3,Состою в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0,61152219,0,4,12000.0,1,0
106806429,39,1,3,Разведен(а),1,1,1,0,Горный Алтай,Горный Алтай,Горный Алтай,0,0,61152306,0,2,6000.0,1,0
106806430,22,0,2,Не состоял в браке,0,0,1,0,Воронежская область,Воронежская область,Воронежская область,0,1,61152467,1,2,7500.0,1,0
106806431,42,0,5,Состою в браке,1,0,1,0,Челябинская область,Челябинская область,Челябинская область,1,1,61153010,0,4,25000.0,1,0
106806432,27,1,3,Состою в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,1,0,61153093,0,4,12000.0,1,0
106806433,25,0,3,Не состоял в браке,0,0,1,0,Приморский край,Приморский край,Приморский край,0,0,61153173,0,4,22000.0,1,1
106806434,47,0,5,Состою в браке,0,0,1,0,Татарстан,Татарстан,Татарстан,0,0,61153314,0,3,7000.0,1,0
106806435,27,1,3,Состою в браке,1,1,1,0,Ростовская область,Ростовская область,Ростовская область,1,0,61153739,1,4,15000.0,1,0
106806436,31,0,2,Состою в браке,2,2,1,0,Кировская область,Кировская область,Кировская область,0,0,61153830,0,3,10000.0,1,0
106806437,58,1,3,Состою в браке,0,0,0,1,Татарстан,Татарстан,Татарстан,0,0,61154194,0,3,5500.0,1,0
106806438,53,1,3,Состою в браке,1,0,1,0,Архангельская область,Архангельская область,Архангельская область,1,0,61154333,0,3,9000.0,1,0
106806439,34,1,2,Состою в браке,1,1,1,0,Томская область,Томская область,Томская область,0,0,61154348,0,3,8000.0,1,1
106806440,29,1,3,Состою в браке,1,1,1,0,Камчатская область,Камчатская область,Камчатская область,0,0,61154521,0,4,17000.0,1,0
106806441,41,1,2,Состою в браке,3,3,1,0,Курская область,Курская область,Курская область,0,0,61154776,0,2,4000.0,1,0
106806442,31,1,3,Состою в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,0,0,61155304,0,3,10000.0,1,0
106806443,61,1,3,Не состоял в браке,3,0,0,1,Якутия,Якутия,Якутия,1,0,61155412,0,4,8700.0,1,0
106806444,51,1,3,Вдовец/Вдова,2,0,1,0,Читинская область,Читинская область,Читинская область,0,1,61155596,0,3,10000.0,1,0
106806445,52,0,3,Состою в браке,3,0,1,0,Алтайский край,Алтайский край,Алтайский край,0,0,61155600,0,3,10000.0,1,0
106806446,47,0,3,Состою в браке,0,0,1,1,Тульская область,Тульская область,Тульская область,1,0,61155628,0,4,18000.0,1,0
106806447,41,1,3,Не состоял в браке,1,1,1,0,Тульская область,Тульская область,Тульская область,0,0,61155659,0,3,10000.0,1,0
106806448,37,0,3,Состою в браке,1,1,1,0,Пермская область,Пермская область,Пермская область,1,0,61156071,1,4,15000.0,1,0
106806449,38,1,3,Состою в браке,0,0,1,0,Якутия,Якутия,Якутия,0,0,61156098,0,4,14000.0,1,0
106806450,22,1,3,Не состоял в браке,1,1,1,0,Челябинская область,Челябинская область,Челябинская область,0,0,61156460,0,2,6500.0,1,1
106806451,35,0,2,Состою в браке,2,2,1,1,Алтайский край,Алтайский край,Алтайский край,1,0,61156625,0,3,15000.0,1,0
106806452,47,0,5,Состою в браке,1,1,1,0,Татарстан,Татарстан,Татарстан,1,0,61156702,0,3,12000.0,1,1
106806453,27,0,2,Состою в браке,0,0,1,0,Ярославская область,Ярославская область,Ярославская область,0,0,61156733,0,4,15000.0,1,0
106806454,39,1,5,Не состоял в браке,1,1,1,0,Хакасия,Хакасия,Хакасия,1,0,61156827,0,3,13000.0,1,1
